day,CO_mean,NO2_mean,O3_mean,PM10_mean,SO2_mean,TOUT_mean,TOUT_max,TOUT_min,TOUT_range
2024-05-07,2.860416667,15.55833333,50.29166667,87.04166667,3.9375,30.73,38.03,23.95,14.08
2024-05-08,2.903333333,17.55833333,60,91.79166667,3.979166667,32.00833333,40.01,24.79,15.22
2024-05-09,2.777916667,24.62916667,47.70833333,75.29166667,5.970833333,34.64166667,41.91,27.14,14.77
2024-05-10,3.014166667,16.3875,46.29166667,88.70833333,3.916666667,30.64458333,33.39,28.2,5.19
2024-05-11,2.940416667,7.729166667,36.375,74.54166667,3.425,24.54,26.85,22.56,4.29
2024-05-12,2.902916667,11.25416667,41.375,78.25,3.4375,26.54166667,31.33,22.53,8.8
2024-05-13,2.848333333,15.22083333,40.29166667,82.58333333,3.616666667,30.77125,38.58,25.05,13.53
2024-05-14,2.801666667,14.23333333,49.04166667,66.08333333,4.141666667,28.28541667,33.02,23.58,9.44
2024-05-15,2.8525,10.89166667,43.125,67,3.654166667,27.78125,32.72,22.39,10.33
2024-05-16,2.979583333,12.09166667,64.08333333,90.29166667,3.695833333,30.88833333,37.89,24.76,13.13
2024-05-17,2.9475,13.86666667,41.70833333,70.20833333,3.570833333,26.57875,31.04,22.45,8.59
2024-05-18,2.840416667,12.19583333,58.625,60.625,4.383333333,29.66416667,36.32,23.89,12.43
2024-05-19,2.79,6.833333333,49.625,66.25,3.758333333,30.86041667,36.62,24.67,11.95
2024-05-20,2.16125,10.27083333,45.70833333,86.25,3.129166667,30.51875,37.17,24.34,12.83
2024-05-21,0.914166667,12.64166667,38.33333333,86.25,2.1375,30.18541667,35.92,24.78,11.14
2024-05-22,0.859166667,13.49166667,50.66666667,92.58333333,2.25,31.72916667,38.7,26.22,12.48
2024-05-23,0.975208333,14.33333333,53.125,87,2.466666667,30.7925,38.36,23.96,14.4
2024-05-24,0.847708333,16.61666667,53.375,62.95833333,3.09375,33.11604167,42.34,23.96,18.38
2024-05-25,0.994583333,13.625,43.79166667,95.66666667,2.120833333,32.555,38.41,26.44,11.97
2024-05-26,1.065833333,12.24166667,43.83333333,79.91666667,2.133333333,32.92666667,40.35,26.68,13.67
2024-05-27,1.219416667,16.16416667,30.58333333,101.675,2.135833333,31.401,35.07,27.346,7.724
2024-05-28,1.132083333,14.7775,41.97083333,75.6125,2.390833333,30.33408333,36.658,25.016,11.642
2024-05-29,1.344333333,14.17833333,26.575,57.125,3.34,24.3105,28.166,23.96,4.206
2024-05-30,1.04,12.30416667,29.61666667,58.75833333,2.27,26.14766667,33.17,8.35,24.82
2024-05-31,0.99875,11.22083333,31,83.125,2.141666667,28.1775,32.53,24.4,8.13
2024-06-01,1.042083333,7.75,32.16666667,66.25,2.175,28.47333333,33.6,23.96,9.64
2024-06-02,1.07,8.075,30.5,70.29166667,2.158333333,29.20708333,33.24,24.76,8.48
2024-06-03,1.201666667,19.47083333,34.625,83.91666667,2.416666667,30.26208333,35.15,25.51,9.64
2024-06-04,1.19125,19.47166667,40.01666667,93.975,2.515833333,31.15466667,34.95,26.39,8.56
2024-06-05,1.091833333,28.26,46.88333333,76.05,4.163333333,33.17058333,39.844,26.728,13.116
2024-06-06,1.315416667,14.30208333,27.79166667,54.29166667,3.31875,24.75875,31.722,23.96,7.762
2024-06-07,1.122083333,10.68083333,43.675,54.66666667,2.9525,26.91575,33.08,17.41,15.67
2024-06-08,1.833333333,14.6875,38.375,58.04166667,2.754166667,28.30375,31.1,23.96,7.14
2024-06-09,2.02125,15.1,46.29166667,61.29166667,3.083333333,29.00208333,33.89,24.35,9.54
2024-06-10,2.17,15.42083333,34.125,62.875,2.6375,28.6225,33.26,24.84,8.42
2024-06-11,2.1775,16.74583333,38.83333333,60.25,3.1625,30.84333333,36.72,24.87,11.85
2024-06-12,1.714166667,11.45,33.16666667,53.70833333,2.708333333,30.66041667,35.59,25.95,9.64
2024-06-13,0.7025,11.0875,30.83333333,44.58333333,3.383333333,30.64083333,35.81,25.07,10.74
2024-06-14,0.6825,10.12083333,29.875,43.91666667,3.5,30.24458333,35.32,25.09,10.23
2024-06-15,0.585833333,7.425,27.25,39.70833333,2.733333333,29.65791667,35.4,24.31,11.09
2024-06-16,0.570833333,5.758333333,29.70833333,36.875,2.666666667,29.73125,35.73,24.02,11.71
2024-06-17,0.535416667,5.9875,27.5,35.16666667,2.379166667,29.70375,36.17,24.74,11.43
2024-06-18,0.525416667,6.254166667,29.41666667,35.20833333,2.354166667,28.88416667,34.21,24.83,9.38
2024-06-19,0.560833333,7.55,20.83333333,36.58333333,2.6125,25.15708333,29.19,22.25,6.94
2024-06-20,0.48375,5.65,23.70833333,27.83333333,2.158333333,22.3975,23.57,21.71,1.86
2024-06-21,0.504583333,6.879166667,21.54166667,32.45833333,2.1625,22.64958333,27.16,20.69,6.47
2024-06-22,0.716666667,18.67083333,16.58333333,40.08333333,2.245833333,21.97833333,25.92,20.01,5.91
2024-06-23,0.550416667,11.7875,21.5,34.08333333,2.220833333,22.71333333,27.58,20.69,6.89
2024-06-24,0.581666667,13.11666667,24.375,43.79166667,2.266666667,25.15291667,29.65,21.3,8.35
2024-06-25,0.519583333,9.554166667,22.875,45.66666667,2.329166667,27.59041667,32.1,23.45,8.65
2024-06-26,0.54125,9.916666667,29.83333333,52.83333333,2.4,28.27541667,32.59,24.36,8.23
2024-06-27,0.525833333,9.6625,23.79166667,48.875,2.4,28.24833333,32.5,24.33,8.17
2024-06-28,0.554166667,11.475,25.66666667,53.875,2.433333333,28.02333333,32.58,24.36,8.22
2024-06-29,0.49375,8.754166667,26.29166667,50.875,2.4125,27.74625,33.15,23.32,9.83
2024-06-30,0.4325,5.820833333,14.91666667,32.58333333,2.420833333,23.42458333,25.29,21.8,3.49
2024-07-01,0.515416667,9.845833333,16.25,44.29166667,2.458333333,24.24458333,27.7,21.37,6.33
2024-07-02,0.52625,10.6,19.75,54.83333333,2.420833333,26.39833333,31.6,21.43,10.17
2024-07-03,0.47,9.0625,23.04166667,62.33333333,2.4,27.46041667,32.38,23.48,8.9
2024-07-04,0.51,10.6375,29.95833333,60.08333333,2.395833333,27.64458333,31.88,23.98,7.9
2024-07-05,0.51375,11.44166667,32.04166667,70.41666667,2.4,27.44208333,31.1,24.15,6.95
2024-07-06,0.314583333,10.93333333,23.83333333,82.45833333,2.570833333,28.41875,32.89,24.15,8.74
2024-07-07,0.370416667,11.10833333,30.08333333,65.16666667,3.204166667,29.06833333,33.61,24.17,9.44
2024-07-08,0.49625,15.48333333,38.5,61.29166667,2.804166667,29.8625,33.76,25.51,8.25
2024-07-09,0.600416667,17.64583333,29.58333333,57.83333333,2.941666667,29.22666667,33.19,25.19,8
2024-07-10,0.53875,13.8125,16.45833333,49.66666667,2.579166667,25.9325,29.75,23.34,6.41
2024-07-11,0.427916667,8.4,20.5,39.875,2.504166667,25.02375,28.75,20.96,7.79
2024-07-12,0.48,9.491666667,19.29166667,43.45833333,2.529166667,23.79291667,26.15,20.85,5.3
2024-07-13,0.476666667,8.908333333,21.08333333,57.33333333,2.429166667,25.52416667,28.79,22.43,6.36
2024-07-14,0.4675,7.654166667,25.375,78.83333333,2.5,26.785,31.03,22.85,8.18
2024-07-15,0.58375,11.9125,30.66666667,63.70833333,2.5,26.96458333,30.71,23.26,7.45
2024-07-16,0.567916667,13.76666667,34.41666667,84.375,2.708333333,27.13583333,31.44,23.3,8.14
2024-07-17,0.5825,11.9625,25.58333333,63.75,2.541666667,26.15,28.98,23.57,5.41
2024-07-18,0.634583333,15.49583333,22.91666667,56.125,2.5875,25.35666667,29.43,22.29,7.14
2024-07-19,0.67375,16.14166667,23.83333333,66.95833333,2.608333333,27.20041667,31.94,23.09,8.85
2024-07-20,0.6125,10.54583333,24.58333333,77.70833333,2.775,28.08291667,32.32,23.93,8.39
2024-07-21,0.530833333,8.645833333,26.25,49.25,2.729166667,27.47208333,31.41,23.8,7.61
2024-07-22,0.542083333,11.40833333,23,53.625,2.958333333,26.51,30.93,22.99,7.94
2024-07-23,0.556666667,10.80833333,25.45833333,45.04166667,2.825,26.28416667,30.41,22.52,7.89
2024-07-24,0.697083333,13.80833333,15.91666667,44.875,2.583333333,24.57,29.26,22.1,7.16
2024-07-25,0.810416667,21.125,19.25,51.75,2.633333333,24.18708333,26.59,22.63,3.96
2024-07-26,0.806666667,21.06666667,25.20833333,52.45833333,2.625,24.22833333,27.32,21.92,5.4
2024-07-27,0.695833333,14.05416667,36.91666667,63.79166667,2.741666667,25.65833333,29.63,22.18,7.45
2024-07-28,0.560833333,8.666666667,25.04166667,42.54166667,2.604166667,26.0925,30.28,23.39,6.89
2024-07-29,0.613333333,10.24583333,20.83333333,50.29166667,2.629166667,27.00541667,31.71,23.4,8.31
2024-07-30,0.653333333,9.5875,23.5,56.20833333,2.7,27.22916667,32.08,23.5,8.58
2024-07-31,0.674583333,10.77083333,24.16666667,87.66666667,2.670833333,27.63,32.55,24,8.55
2024-08-01,0.692916667,10.4375,22.95833333,93.20833333,2.7875,27.16083333,31.46,23.68,7.78
2024-08-02,0.710416667,11.025,21.70833333,80.16666667,3.016666667,27.67791667,32.21,23.53,8.68
2024-08-03,0.69625,11.00416667,28.66666667,64.20833333,3.545833333,28.725,33.07,23.52,9.55
2024-08-04,0.644583333,9.479166667,29.875,57.625,3.683333333,29.04458333,33.16,23.71,9.45
2024-08-05,0.75,11.97916667,23.04166667,59.41666667,3.308333333,28.38666667,32.13,23.89,8.24
2024-08-06,0.747916667,10.275,27.83333333,52.83333333,3.116666667,28.55875,32.75,24.02,8.73
2024-08-07,0.803333333,13.3875,46.375,59,3.5125,30.45125,35.49,24.95,10.54
2024-08-08,0.736666667,14.41666667,58.08333333,54.20833333,4.208333333,31.8375,36.57,26.7,9.87
2024-08-09,0.75,10.27916667,26.75,50.95833333,3.2125,28.04125,30.85,25.21,5.64
2024-08-10,0.726666667,8.9125,22.5,49.125,3.2,27.84666667,32.01,23.62,8.39
2024-08-11,0.729166667,9.25,29.16666667,41,3.520833333,28.185,32.09,23.22,8.87
2024-08-12,0.744583333,10.46666667,28.25,41.91666667,3.4375,28.25541667,32.99,23.29,9.7
2024-08-13,0.75375,10.9,26.125,47.875,3.345833333,27.78416667,32.85,23.16,9.69
2024-08-14,0.760416667,10.44583333,27.66666667,53.20833333,3.1875,27.79958333,31.8,23.87,7.93
2024-08-15,0.8025,12.575,28.83333333,62.41666667,3.3625,28.01833333,32.12,23.75,8.37
2024-08-16,0.770416667,9.8125,23.79166667,47.91666667,3.170833333,28.38125,33.04,24.1,8.94
2024-08-17,0.785,10.1125,23.75,46.25,3.304166667,28.31875,32.47,24.37,8.1
2024-08-18,0.8225,9.820833333,21.125,44.95833333,3.366666667,28.27,32,24.24,7.76
2024-08-19,0.857083333,11.6625,19.625,49.375,3.554166667,27.75,31.28,24.05,7.23
2024-08-20,0.842916667,11.54166667,31.58333333,45.20833333,3.7625,29.14083333,34,23.74,10.26
2024-08-21,0.947916667,15.3375,35.70833333,59.66666667,3.933333333,30.61041667,36.03,24.52,11.51
2024-08-22,0.905416667,13.80416667,38.08333333,50.75,4.120833333,30.8875,35.27,25.57,9.7
2024-08-23,0.867083333,13.06666667,33.125,50.08333333,4.216666667,29.57375,34.34,24.1,10.24
2024-08-24,0.837083333,11.8375,28.58333333,54.16666667,4.808333333,28.51958333,32.78,23.82,8.96
2024-08-25,0.784166667,6.816666667,25.625,50.95833333,3.7625,27.51041667,32.48,23.85,8.63
2024-08-26,0.87125,10.17916667,27.125,60.91666667,3.8625,27.67708333,32.03,23.44,8.59
2024-08-27,0.92,11.67083333,21.91666667,49.75,3.7,26.33333333,32.48,22.17,10.31
2024-08-28,0.889583333,11.65833333,23.125,44.04166667,3.366666667,26.57666667,32,22.69,9.31
2024-08-29,0.905416667,11.99166667,38.625,46.58333333,3.620833333,27.04666667,31.31,23.13,8.18
2024-08-30,0.98625,14.975,32.70833333,52.04166667,3.541666667,27.80333333,34.12,23.66,10.46
2024-08-31,1.010416667,15.68333333,18.70833333,45.66666667,3.333333333,26.24791667,30.56,24.16,6.4
2024-09-01,0.88875,11.59166667,27.625,44.16666667,3.254166667,24.195,28.97,21.51,7.46
2024-09-02,0.90375,17.65416667,21.75,39.79166667,3.383333333,24.89625,29.21,23.07,6.14
2024-09-03,0.975,18.30833333,28.25,36.125,3.429166667,25.26,29.54,21.81,7.73
2024-09-04,0.837916667,15.21666667,21.375,30.45833333,3.275,23.92333333,29.88,21.77,8.11
2024-09-05,0.816666667,15.32916667,16.29166667,29.45833333,3.283333333,22.76541667,24.91,21.44,3.47
2024-09-06,0.865,21.85,16.41666667,39,3.4,23.78,27.69,20.94,6.75
2024-09-07,0.712916667,11.0625,32.45833333,36.5,3.283333333,25.17375,29.38,22.3,7.08
2024-09-08,0.713333333,8.295833333,48.95833333,39.16666667,3.491666667,25.19291667,28.3,22.52,5.78
2024-09-09,0.795833333,13.975,41.875,45.33333333,3.491666667,24.325,27.64,20.15,7.49
2024-09-10,0.77875,16.09166667,36.08333333,47.75,3.225,26.45208333,30.29,23.59,6.7
2024-09-11,0.734166667,15.75,48.45833333,54.75,3.070833333,26.92958333,30.53,23.39,7.14
2024-09-12,0.85,21.09583333,41.91666667,65.625,3.0375,27.95833333,32.43,23.12,9.31
2024-09-13,0.786666667,14.4125,24.16666667,61.70833333,3.079166667,27.57041667,30.48,24.5,5.98
2024-09-14,0.72125,9.454166667,21.41666667,46.625,3.141666667,27.3175,30.14,24.72,5.42
2024-09-15,0.774166667,11.19583333,20.33333333,38.875,3.083333333,23.97166667,26.7,21.12,5.58
2024-09-16,0.696666667,7.545833333,16.45833333,26.375,3.1,23.99041667,26.89,22.29,4.6
2024-09-17,0.78,10.94583333,16.20833333,39.33333333,3.129166667,25.95666667,29.59,23.05,6.54
2024-09-18,0.849583333,11.25833333,19.33333333,52.29166667,3.245833333,25.96958333,28.47,23.45,5.02
2024-09-19,0.8,9.416666667,23.25,56.58333333,3.25,27.18166667,30.89,24.41,6.48
2024-09-20,0.89875,9.245833333,19.875,44.29166667,3.229166667,26.91458333,30.78,23.96,6.82
2024-09-21,0.882083333,7.920833333,17.25,41.125,3.275,26.30791667,30.16,23.58,6.58
2024-09-22,0.735,5.120833333,13.5,35,3.2875,26.66916667,30.47,23.33,7.14
2024-09-23,0.7575,6.5625,14.95833333,33.5,3.266666667,26.24041667,29.92,23.15,6.77
2024-09-24,0.854583333,12.80416667,24.875,45.375,3.270833333,26.91708333,30.49,23.02,7.47
2024-09-25,0.9575,15.7875,28.75,49.91666667,3.254166667,27.73291667,31.8,22.95,8.85
2024-09-26,0.962083333,17.78333333,34.58333333,54.20833333,3.291666667,25.87875,30.08,22.14,7.94
2024-09-27,0.9175,25.4625,42.16666667,54,3.329166667,25.16708333,29.61,20.85,8.76
2024-09-28,0.81375,15.82916667,49.45833333,47.16666667,4.0625,26.08125,30.49,21.59,8.9
2024-09-29,0.766666667,10.50833333,54.16666667,41.5,3.9375,26.94458333,31.68,22.78,8.9
2024-09-30,0.800416667,14.05,53.08333333,47.16666667,11.65,27.22625,31.62,22.72,8.9
2024-10-01,0.850416667,15.83333333,40.25,50.83333333,4.516666667,26.27041667,30.37,21.18,9.19
2024-10-02,0.850833333,16.6875,43.91666667,52.375,5.4,26.21708333,30,21.03,8.97
2024-10-03,0.882916667,21.24583333,45.125,62.5,5.633333333,25.64375,29.07,21.01,8.06
2024-10-04,0.842916667,16.07916667,41.33333333,57.29166667,4.245833333,26.27833333,29.61,21.27,8.34
2024-10-05,0.955833333,18.45,24.5,43.25,3.341666667,20.76791667,24.86,19.25,5.61
2024-10-06,0.873333333,14.325,22.79166667,36.70833333,3.370833333,24.59083333,29.17,20.76,8.41
2024-10-07,1.066666667,22.7125,14.70833333,42.91666667,3.633333333,23.19,25.76,20.9,4.86
2024-10-08,0.822916667,16.19583333,39.875,41.79166667,6.058333333,24.56375,29.21,19.75,9.46
2024-10-09,0.7775,14.79166667,53.20833333,47.04166667,4.858333333,25.65708333,30.71,20.5,10.21
2024-10-10,0.864166667,20.36666667,44.45833333,53.54166667,6.383333333,24.89166667,29.36,20.41,8.95
2024-10-11,0.892916667,24.40833333,39,53.66666667,6.7125,24.7775,29.62,19.32,10.3
2024-10-12,0.864166667,19.58333333,44.91666667,48.66666667,6.158333333,23.89916667,28.64,18.43,10.21
2024-10-13,0.7975,18.07083333,39.20833333,45.25,5.491666667,24.51791667,29.77,18.17,11.6
2024-10-14,0.887916667,20.80833333,32.29166667,43.91666667,5.058333333,25.14791667,31.04,18.53,12.51
2024-10-15,0.878333333,26.79583333,41.125,50.5,5.391666667,24.6075,30.19,18.15,12.04
2024-10-16,0.8775,20.7875,24.75,48.41666667,4.866666667,22.16583333,25.75,18.42,7.33
2024-10-17,0.7775,9.604166667,36.875,28.41666667,3.320833333,19.10708333,21.12,17.44,3.68
2024-10-18,0.852916667,12.49166667,28.25,31.95833333,3.204166667,19.87291667,21.85,18.37,3.48
2024-10-19,0.830833333,10.73333333,24.91666667,30.45833333,3.183333333,20.71458333,22.46,19.15,3.31
2024-10-20,0.797083333,9.625,25.70833333,35.5,3.2,21.38083333,24.75,19.22,5.53
2024-10-21,0.791666667,9.179166667,26.04166667,28.5,3.2125,21.40208333,23.31,19.75,3.56
2024-10-22,1.056666667,15.29583333,15.29166667,51.04166667,3.375,22.7225,25.72,19.95,5.77
2024-10-23,1.545416667,15.90416667,22.33333333,45.375,3.4375,23.22291667,26.81,19.94,6.87
2024-10-24,1.576666667,17.22916667,23.25,47.20833333,3.541666667,23.16291667,27.55,18.7,8.85
2024-10-25,1.720833333,22.49166667,28.875,58.58333333,4.558333333,23.22708333,27.96,17.9,10.06
2024-10-26,1.745833333,18.1125,19.79166667,51.66666667,4.129166667,23.05125,27.23,18.71,8.52
2024-10-27,1.68875,13.60416667,27.16666667,38.625,4.504166667,23.68916667,28.25,18.88,9.37
2024-10-28,1.685,17.57083333,22.75,40.125,5.083333333,22.90125,27.53,17.46,10.07
2024-10-29,1.685,16.06666667,21.625,46.45833333,4.420833333,22.76041667,27.22,18.74,8.48
2024-10-30,1.78875,18.60833333,33.125,79.20833333,3.945833333,23.8625,28.28,20.51,7.77
2024-10-31,1.874166667,24.3375,27.75,67.25,4.4,24.33666667,28.6,20.19,8.41
2024-11-01,1.706666667,13.15,17.08333333,49.66666667,3.504166667,24.41625,27.11,22.18,4.93
2024-11-02,1.6,8.029166667,18.41666667,32.375,3.466666667,24.70708333,28.53,22.09,6.44
2024-11-03,1.61875,9.004166667,21.375,40.33333333,3.504166667,24.81458333,29.08,21.49,7.59
2024-11-04,1.780416667,18.62083333,26.83333333,52.29166667,4.425,25.93,32.21,21.07,11.14
2024-11-05,1.469166667,12.79583333,37.79166667,76.875,4.266666667,22.78083333,25.35,20.55,4.8
2024-11-06,1.6525,24.85833333,35.375,63.20833333,6.479166667,21.77541667,26.44,16.46,9.98
2024-11-07,1.82625,27.45833333,26.25,62.08333333,4.925,23.17541667,28.01,17.66,10.35
2024-11-08,1.7375,13.8625,22.33333333,53.41666667,3.45,24.5675,28.01,22.31,5.7
2024-11-09,1.7025,21.3,17.33333333,44.41666667,4.141666667,19.40208333,21.62,17.17,4.45
2024-11-10,1.844166667,20.125,19.66666667,52.33333333,3.791666667,20.68,23.04,17.93,5.11
2024-11-11,1.865,18.86666667,16.66666667,40.125,4.154166667,21.80791667,24.99,19.23,5.76
2024-11-12,1.782916667,16.57083333,14.5,46.66666667,3.804166667,21.9825,25.2,19.51,5.69
2024-11-13,1.804583333,18.05416667,23.95833333,53.08333333,3.875,24.42416667,30.19,19.96,10.23
2024-11-14,1.51,17.69166667,38.16666667,42.45833333,5.254166667,21.65333333,24.42,19.16,5.26
2024-11-15,1.690833333,20.4,25.08333333,43.95833333,5.754166667,19.91,22.79,16.04,6.75
2024-11-16,1.7475,18.6875,21.20833333,45.875,4.454166667,20.28458333,23.16,17.89,5.27
2024-11-17,1.746666667,16.56666667,19.20833333,55.58333333,4.170833333,21.32916667,24.27,18.91,5.36
2024-11-18,1.74125,18.84166667,20.375,50.625,4.966666667,23.59333333,29.25,19.44,9.81
2024-11-19,1.379166667,20.06666667,28.54166667,57.875,4.454166667,21.15833333,25.84,3.73,22.11
2024-11-20,1.308333333,22.28333333,32.04166667,48.375,5.566666667,20.19458333,23.84,17.58,6.26
2024-11-21,1.506666667,20.75416667,34.04166667,42.83333333,5.754166667,17.65416667,21.77,12.54,9.23
2024-11-22,1.875416667,34.12083333,26.16666667,56.16666667,7.466666667,18.27458333,23.56,13.23,10.33
2024-11-23,1.919166667,28.325,27.375,56.91666667,5.854166667,18.80375,24.52,13.54,10.98
2024-11-24,1.954583333,27.17916667,28.625,58.29166667,5.216666667,19.97541667,25.86,14.07,11.79
2024-11-25,2.076666667,42.28333333,27.875,72.95833333,9.495833333,22.94583333,29.42,16.56,12.86
2024-11-26,1.352916667,25.7,12.45833333,66.70833333,6.866666667,17.59,20.76,14.3,6.46
2024-11-27,1.7525,47.64166667,24.54166667,86.20833333,7.2625,20.02125,27.9,13.37,14.53
2024-11-28,1.267083333,31.12916667,20.04166667,81.5,6.125,18.43583333,19.91,14.74,5.17
2024-11-29,0.973333333,16.82083333,21.875,42.91666667,4.8125,13.43916667,15.2,11.76,3.44
2024-11-30,1.150833333,25.06666667,24.125,47.25,5.741666667,14.07166667,18.84,11.41,7.43
2024-12-01,1.495,27.3625,29.41666667,63.54166667,7.675,16.45625,23.96,11.39,12.57
2024-12-02,1.521666667,23.20416667,11,34.45833333,4.279166667,15.23625,16.5,13.47,3.03
2024-12-03,1.23125,17.02916667,18.91666667,31.35416667,3.797916667,14.33729167,23.96,0.63,23.33
2024-12-04,1.490625,20.45208333,17.875,58.14583333,4.058333333,20.77895833,23.96,14.81,9.15
2024-12-05,1.409583333,30.36666667,17.9375,85.08333333,4.2375,15.68916667,19.65,14.27,5.38
2024-12-06,1.27,14.49166667,18.375,37.79166667,3.6125,17.3975,23.96,5.04,18.92
2024-12-07,2.101666667,18.6125,7.333333333,39.875,4.354166667,10.37625,23.96,8.54,15.42
2024-12-08,3.287083333,23.98333333,16.20833333,71.58333333,4.783333333,12.97458333,16.67,9.45,7.22
2024-12-09,3.146666667,27.10833333,21,57.54166667,5.183333333,21.27833333,29.28,15.19,14.09
2024-12-10,2.631666667,26.30416667,20.5,68.33333333,5.916666667,18.58583333,25.88,12.03,13.85
2024-12-11,2.199583333,17.8125,27.91666667,38.875,6.270833333,11.60291667,15.63,8.23,7.4
2024-12-12,2.537083333,29.07916667,17.125,54.45833333,6.783333333,12.14875,17.75,7.02,10.73
2024-12-13,2.96875,35.70416667,23.83333333,72.95833333,6.6125,15.98208333,21.41,10.78,10.63
2024-12-14,2.958333333,29.95,27.08333333,76.08333333,5.116666667,18.77041667,23.93,13.17,10.76
2024-12-15,2.70875,20.10833333,13.54166667,56.83333333,4.720833333,19.88125,24.82,17.29,7.53
2024-12-16,2.87625,24.40833333,9.083333333,64.33333333,4.404166667,19.24083333,21.57,17.51,4.06
2024-12-17,2.637916667,18,15.58333333,50.70833333,4.433333333,20.05875,22.73,18.5,4.23
2024-12-18,2.595,18.24583333,14.625,51.45833333,4.208333333,20.31625,24.67,17.83,6.84
2024-12-19,2.535416667,20.4125,18.125,44.625,5.070833333,17.20583333,21.05,14.03,7.02
2024-12-20,2.773333333,29.47083333,9.166666667,54.875,5.079166667,15.86,17.39,14.23,3.16
2024-12-21,2.476666667,18.36666667,21.375,30.29166667,4.316666667,14.88083333,16.09,13.61,2.48
2024-12-22,2.420833333,15.52083333,15.54166667,35.16666667,4.554166667,15.8725,17.49,14.26,3.23
2024-12-23,2.551666667,19.37083333,14.75,39.91666667,4.295833333,18.73875,24,14.14,9.86
2024-12-24,2.692916667,29.90833333,18.125,59.25,4.8375,19.31916667,25.93,13.24,12.69
2024-12-25,2.44375,15.19166667,26.375,46.08333333,4.970833333,18.54333333,22.33,16.24,6.09
2024-12-26,2.465833333,21.12916667,24.58333333,55.33333333,4.8625,20.49291667,28.68,14.37,14.31
2024-12-27,2.545,27.81666667,20.41666667,59.04166667,5.125,20.37583333,26.1,15.58,10.52
2024-12-28,2.2925,24.25,22.125,52.83333333,4.9125,22.70541667,31.33,16.02,15.31
2024-12-29,2.221666667,22.35,26.66666667,39.58333333,5.479166667,20.8375,27.44,15.98,11.46
2024-12-30,2.335,30.6,23.16666667,47.91666667,5.483333333,22.86583333,32.14,15.24,16.9
2024-12-31,2.0525,19.88333333,34.375,50.70833333,6.091666667,23.23458333,29.17,18.07,11.1
